"313","Mas agora antes de terminar, estou me sentindo estranho, acho que acabei gostando dela, do jeito dela de cuidar de mim, de querer que eu esteja sempre com ela, o jeito dela de sentir ciúmes, e de sempre querer eu perto dela, de sempre dizer que esta com saudade, de ela não se importar de nas folgas dela passar comigo trancada em um quarto conversando, para ser sincero , vou sentir falta dela.","-1","2"
"314","Nesse momento to evitando ela, e ta me dando um aperto, no coração, mas tenho que fazer isso, não tem como continuar, e sou muito ciumento e intolerante com esses tipos de coisas, não tem a mínima chance de eu e ela darmos certo.","-1","3"
"315","Vou sentir falta dela, mas a vida é assim, as vezes temos que abrir mão de algo, para podermos continuar nosso caminho.","-1","2"
"316","Ultimamente ando muito compulsiva - por masturbação com o vibrador, por comida, meio agressiva, me sacudindo, me mordendo, me azunhando.","-1","3"
"318","Não foi bem uma transa, mas foi legal.","1","2"
"319","E transamos mais duas vezes num motel - não atingi o orgasmo, pra falar verdade meu vibrador me dá mais prazer, mas enfim, tudo que dá prazer eu aceito.","0","2"
"320"," Na ultima consulta psiquiátrica, ele quis me dar um neuroléptico ( recusei na hora, engordar tô fora) e no retorno ele sugeriu um estabilizador de humor.","0","2"
"321","Ele meio que sugeriu que tenho personalidade borderline e espectro bipolar ( ciclotimia) enfim, nada que eu já não desconfiasse.","0","3"
"322","Não aceitei o estabilizador pelo mesmo motivo da risperidona.","0","3"
"323","Eu to uma baleia de gorda, não quero engordar mais e pronto.","-1","3"
"324","Ai ele me achou melhor e colocou na receita apenas um comprimido de fluoxetina.","0","2"
"325","Ta certo que ficar com essas crises hipomaníacas é meio constrangedor - mas ficar deprimida e com ideações suicidas também não é nada legal.","-1","3"
"326","Ando muito estressada ultimamente.","-1","3"
"327","Briguei com a minha mãe por causa do notebook que ela não queria me emprestar pra fazer o trabalho e me queimei com a vela.","-1","3"
"328","Ganhei um notebook novo.","1","2"
"329","Tive uma crise de choro enquanto fazia sexo com meu namorado, acusando ele de não me amar, de me tratar como um objeto e pra ele não tocar mais em mim.","-1","3"
"330","Ele queria fazer sexo anal em mim e tava insistindo muito.","-1","2"
"332","Ok, minha reação foi super exagerada, não precisava ser assim.","-1","3"
"333","Depois ele me disse que eu valorizo e desvalorizo ele muito rápido, que mudo constantemente de humor, uma hora to triste e outra hora super alegre e me perguntou se eu tinha algum transtorno de personalidade ou de humor.","-1","2"
"334","Estou escrevendo palavras desconexas porque minha mente é desconexa.","-1","2"
"335","Meu pensamento é confuso e desorganizado. ","-1","3"
"336","Sim, isso me envergonha, gosto de estar sob controle. ","-1","3"
"337"," Eu que mando na hora do sexo.","0","2"
"338","Fico em cima dele, faço cavalgada, digo que paguei essa porra de motel durante uma hora e meia e quero transar até uma hora e meia.","0","2"
"339","Finalmente de férias.","1","2"
"340","Bem, meu psiquiatra quis que eu experimentasse ficar só com um comprimido de fluoxetina.","0","2"
"341","Não deu nem 2 semanas e eu não aguentei e pedi pra ele pra voltar pra dosagem anterior - 2 comprimidos.","-1","3"
"342","Eu tava o tempo inteiro 'quero me matar, me matar ' não tava dormindo, angústia e ansiedade gritante, chorando por qualquer coisinha.","-1","3"
"343","Ultimamente meus instintos de sexo e agressividade andam muito aflorados.","-1","2"
"344"," E acho que estou ficando viciada em ver pornografia na internet.","-1","2"
"345","Bem, eu não aguento mais essa ansiedade.","-1","3"
"346","E fiquei particularmente atraída por cenas de sadomasoquismo","-1","2"
"347","Ao mesmo tempo me fazem bem, mas ao mesmo tempo me fazem mal.","0","2"
"348","Começo a lembrar das minhas agressões e humilhações e fico mal.","-1","3"
"349","Sei la, é uma coisa tão estranha.","-1","2"
"350","E eu fico me sentindo como se fosse uma vagabunda qualquer também, que nem elas - quem sou eu pra chamar alguém de vagabunda mesmo?","-1","2"
"351"," E os gemidos são tão forçados, parece mais que estão parindo do que fazendo sexo - sexo não, tá mais pra uma cópula.","-1","3"
"352","Mas enfim, sexo é sexo, e isso me relaxa.","1","2"
"353","Não quero ficar uma baleia, ja to gorda demais !","-1","3"
"354","Pelo menos pornografia não engorda.","0","2"
"355","Não aguento mais ficar longe do meu namorado - eu quero transar, porra ! ","-1","3"
"356"," Ele viajou e eu to aqui na seca.","-1","3"
"357"," Ele agora ta com essa de ficar me controlando.","-1","3"
"358","Tive uma outra fase de mudança de humor na frente dele e ele me ameaçou de terminar o namoro se eu não tomasse os estabilizadores de humor.","-1","2"
"359","Bem, andei dando uma pesquisada e o mais legalzinho que eu achei foi a lamotrigina, que não engorda.","0","2"
"360","Topiramato emagrece, mas fode com a memória, e pra uma universitária isso não é nada legal.","-1","2"
"361","Bem, ainda não sei se vou tomar.","0","3"
"362","Tenho medo de me transformar num robô.","-1","3"
"363","Hoje minha sala foi pra biblioteca depois do intervalo.","0","3"
"364","Na hora do intervalo eu tava lá olhando os livros, pra ver qual que eu ia escolher, não achei nenhum interessante.","0","2"
"365","Tinha um lá ""O diário de Biloca"" é um livrinho pequeno e curto.","0","3"
"366","Não tem tantas páginas e o escritor também não era conhecido por mim!","0","3"
"367"," Eu peguei achando que fosse aqueles livros de criancinhas que falam : ""Querido diário.. Hoje eu aprendi a ler.. ""","0","3"
"368","Biluca não é um nome muito conhecido não.","0","3"
"369","Então, nem deu tempo de eu ler uma página do livro e já bateu.","0","2"
"370","Fui pra sala e um pouco depois minha professora nos levou pra biblioteca.","0","3"
"371"," Eu aluguei o livro e saí.","0","3"
"372"," Quando a bibliotecária foi entregar o livro quase morre de vergonha por ter pego aquele livro.","-1","3"
"373"," Mas eu acabei lendo e me interessei pra caramba nele.","1","3"
"374","Já li metade do livro e deu pra perceber que é totalmente diferente do que eu pensei.","0","3"
"375"," Fala de uma quase adolescente (quase porque ela ainda ta se formando e tals) meu Deus.","0","2"
"376","A descoberta de novos sentimentos, novas ações e tals.","0","3"
"377","Quando eu ler o resto do livro, não vou nem perder a chance de fazer o resumo.","0","2"
"378","Mãe, desculpe por eu ser quem sou, por eu ser tão e unicamente eu, por eu ser ""diferente"", por eu ser tão errada aos olhos teus.","-1","3"
"379"," Me desculpe, ou melhor, me perdoe por eu não ser a filha dos seus sonhos tao perfeitos, por eu só te decepcionar quando você esperava o maximo de mim.","-1","3"
"380"," Mas é que pra mim é tão dificil conseguir te agradar.","-1","2"
"381","Ao contrário, eu te amo muito! ","1","3"
"382"," Amo você mais do que a mim mesma, afinal você é minha mãe.","1","2"
"383","Ódio, eu nao tenho por você, nem pelo meu pai mesmo ele sendo ausente.","0","2"
"384","Ódio eu tenho de mim mesma, por não ser a filha que você sempre quis e desejou; e por mais que eu tente - sim, eu tento","-1","3"
"385","Perdão por eu não ter crescido da maneira e nem do modo que você esperava.","-1","3"
"386","Só que você não sabe como dói quando você desaprova tudo o que eu faço pra você.","-1","3"
"387","Não sabe como me dói quando você me desmerece e me humilha na frente de quem quer que seja.","-1","3"
"388","Eu só queria ser motivo de orgulho, mas pelo jeito realmente nunca serei boa o suficiente para você, e eu não consigo mais fingir que está tudo bem, porque não está!","-1","3"
"389","Me desculpe, mas eu nunca serei perfeita e isso, acredite, dói mais em mim do que em você.","-1","3"
"390","Eu não aguento mais as nossas brigas, elas me deixam em um estado que eu não sei nem explicar em palavras.","-1","3"
"391","E nada vai mudar as coisas que você me disse, nada vai fazer 'a gente' dar certo denovo.","-1","3"
"392","Mas mãe, por favor, não abra mão de mim assim.","-1","2"
"393","Eu não consigo acreditar que é tao difícil conversar com voce, com a minha própria mãe.","-1","3"
"394","Ontem [domingo] não deu para escrever aqui pois estava muito ""ocupada"".","0","3"
"395","Saí no sábado para o chá de panela da minha prima que logo vai se casar.","0","3"
"396","Foi eu, minha irmã, namorado, pai e mãe.","0","3"
"398","Meu namorado dormiu na minha casa.","0","2"
"399"," Eu divido o quarto com a minha irmã, então ficou eu na minha cama, ele no colchão (no chão do meu lado) e minha irmã na cama dela que é logo do lado (pertinho).","0","2"
"400","Chegamos da festa e fomos logo ""dormir"", minha irmã foi a primeira a cair no sono, enquanto eu e meu namorado ficamos de mãos dadas (ele deitado e eu também... e conversando baixinho).","0","2"
"401","Até que de repente minha irmã levanta e começa a chorar que nem uma louca.","-1","3"
"402","No final das contas, ela acabou indo dormir com o meu pai, e minha mãe na cama dela (da minha irmã).","0","2"
"403","Minha mãe é muito legal, tem jeito de adolescente e cabeça de mulher.. está sempre bem humorada, quando vamos em festas ela dança, agita, contagia a todos.","1","3"
"404","O relacionamento dela com o meu namorado é ótimo, os dois brincam e eu amo isso.","1","3"
"405","Aí ele me abraçou, me beijou e a gente ficou enrolando e conversando um pouco e depois dormimos.","1","3"
"406","Sou muito frienta, quando eu estava na minha cama, eu peguei 3 cobertas e estava de blusa de frio.","0","3"
"407","Foi só ele me abraçar que eu também comecei a sentir calor e tirei a blusa de frio.","1","2"
"409","Quando acordei, meu namorado estava com a mão na minha cintura, me abraçando, e com a cabeça perto do meu cabelo.","1","3"
"410","Diz ele que levantou antes de mim, e ficou beijando meu rosto, e eu nem mexia de tanto sono.","1","2"
"411","Levantamos e fomos comprar cerveja para a minha mãe.","0","3"
"412"," Depois de um tempo, deitamos no sofá (já era de tarde) pois ele queria ver o tal jogo que ia passar na tv.","0","3"
"413","Quando acordei ele me abraçou, me beijou me chamando de preguiçosa e falou ""te amo""  Ele é lindo demais.","1","3"
"414","Ficamos o resto do dia garradinhos, combinamos de ir no shopping para ele pagar uma conta, mais quem disse que a preguiça deixou?","1","2"
"415","Então é isso, fico por aqui, hoje estou muito feliz e com saudade dele já, a gente é grudento do nosso jeito, e eu amo isso.","1","3"
"416"," É muito bom ter uma pessoa que você ama ao lado.","1","3"
"417","Fora que acordar com um eu te amo, torna o dia maravilhoso e feliz.","1","3"
"418","Enfim, Boa Noite, e gostaria de agradecer aos comentários do assunto anterior.","1","3"
"419","Bom tudo começou em Abril do ano passado quando minha mãe começou a namorar um homem que eu nem sei da onde que apareceu , bom eles estavam namorando a uma semana e ele já tava morando dentro da mi.nha casa","0","2"
"420","No dia do aniversário dele eu vi ele escondendo drogas dentro do meu quarto , e eu fui lá e contei pra minha mãe.","-1","3"
"421","Eles brigaram e ela terminou com ele.","-1","3"
"422","Mas então as 5 da manha eu acordo com a minha mãe gritando e pedindo socorro , ele tinha entrado dentro de casa e tava tentando matar ela.","-1","3"
"423","Já não bastava o fato de ter um bandido em casa , ele não deixava mais minha mãe falar comigo ele não desgrudava dela.","-1","3"
"424"," E nessa música ele começa a falar algumas coisas sobre o amor, e eu acho simplesmente lindo tudo oque ele fala!","1","3"
"425","Uma sensação de fracasso tomou conta de mim, tristeza, desânimo e um total desalento pela vida.","-1","3"
"426","Sinto minha vida tão bagunçada, vejo meus sonhos morrendo, minha vida tomar direção contrária aquilo que imaginei um dia.","-1","3"
"427","Porque será que nunca consegui me sentir completa?","-1","3"
"428","Meu coração hoje se encontra dilacerado.","-1","3"
"429","Cheguei no trabalho hoje tão desanimada, vejo tanta coisa pra fazer mas não tenho estímulo, fico revoltada quando penso que me esforço tanto para dar o melhor de mim nessa empresa e as pessoas indiretamente atrapalham o meu trabalho.","-1","3"
"430"," Em casa as coisas vão de mal a pior, a situação do meu irmão e da minha cunhada se arrasta, causando um sofrimento enorme pra minha família.","-1","3"
"431","Fico pensando o que eles estão esperando para se separar e acabar logo de vez com esse sofrimento.","-1","3"
"432","É estranho o modo como ainda penso nele, tenho vontade de ligar pra ele.","0","3"
"433","Fui muito infantil, o pior que continuo sendo, não sou mais uma garotinha, poxa sou uma mulher, tem coisas que não consigo evitar.","-1","3"
"434","Vejo muitas garotas sofrendo por garotinhos que não dão a minima para elas, então pra ganharem atenção fingem ser algo que não são. ","-1","3"
"435","Acho isso ridículo, intendam se ele não gosta de você agora ,nem adianta minha filha, aliás adianta sim, se você ter uma bunda enoorme e um peito grande, ele pode até pensar em se interessar por você.","-1","3"
"436","Mas também não adianta tu querer colocar um decote, e um short enfiado no cú , garotas desse tipo só são vistas como objeto sexual.","-1","3"
"437","Bom fiz uma pesquisa com alguns meninos e ele disseram que garotas que falam gírias é normal, mas falar um monte é estranho.","-1","2"
"438","O caso é não fica atrás dele, sei que é difícil não demonstrar o que sente, mas pode ter certeza, eles não dão tanto valor a garotas que ficam atrás deles, enchendo o saco o tempo todo.","-1","2"
"439","Se ele puxar assunto quer dizer que ele gosta de falar com você, mas se caso você puxa assunto, e ele te responde com frases curtas ou demora pra responder e vem com desculpinhas pedindo desculpa pela demora, quer dizer que você tá enchendo a paciência dele e ele só te responde por educação.","0","3"
"440","Antes de mandar, primeiro vê como foi o rumo entre os dois no dia.","0","3"
"441","Quando o ver de umas olhadas pra ele, (mas sem disfarçar) no começo ele não vai intender, mas o encare por 1 segundo, e depois delicadamente mexa no cabelo olhando para outro lugar.","0","3"
"442","Assim ele vai tentar querer saber oque você quer.","0","3"
"444","Muitas garotas querem chamar a atenção dos garotos, rindo alto ou falando alto, isso é coisas de garotinhas sem atitude, e você não quer ser vista assim né?","-1","2"
"446","Poste frases de garota desapegada,que não precisa de homem nenhum pra ser feliz.","0","2"
"447","Quando o telefone toca,já me acelera o coração","1","2"
"448","Te Amar ao ver o sol nascer pela manhã","1","3"
"450","Mas sabe, é estranho pensar que isso seja natural, eu me sinto completamente mal por ele demonstrar interesse por outras, considero falta de respeito.","-1","3"
"451","Olhar disfarçadamente pra uma mulher bonita é natural, qual a mulher que não sabe que um homem bonito passou por ela também?","0","3"
"452","Mas a questão é, demonstrar interesse por outra pessoa, transparecer que esta reparando, encarando?","0","3"
"453","Falar que a vida é feita de escolhas, é extremamente fácil.","-1","2"
"454","Fazer as escolhas certas é que é o difícil da coisa.","-1","3"
"455","Com 27 anos, me imagino ainda estudando alguma coisa que me interesse, se for preciso estudar tudo de novo, me imagino com um canudo de respeito na mão, me imagino ter passado pelas melhores e mais engraçadas coisas da vida.","1","3"
"456","Me imagino visitando minha família nos fim de semanas e ouvindo as besteiras que meu pai fala e sempre vai falar.","1","2"
"457","Me imagino pensando em filhos, afinal tenho um sonho: adotar.","1","2"
"458","Me imagino passando perto da casa dos meus pais e deixando um pão quentinho a tarde.","1","2"
"459","Me imagino em paz comigo mesma, com tudo que eu tiver feito da minha vida.","1","3"
"460","Nunca me arrumei tão rápido, ainda bem que moro a uns cinco minutos de carro pro meu trabalho.","1","2"
"461","Hoje meu amigo (Luciano) me fez passar um mega mico.","-1","3"
"462"," Perto da nossa escola tem um posto de saudade e eu pedi para ele ir lá e pegar camisinha para mim, pq mesmo eu sendo menina acho que é bom ter guardado para o caso de for transa com alguém ter camisinha e ficar protegido.","0","2"
"463","Tive que ir nas casas lotéricas pagar umas contas (como sempre deixo tudo pra cima da hora) e a fila me parecia mas um caracol.","-1","3"
"464","Depois de uma hora consegui, peguei meu buzão e um engarrafamento horrível.","-1","3"
"465","Meu niver trabalhei o dia todo, quase 20:00 e eu aqui nesta transito horrível, vou chegar em casa somente pra dormir e hoje é meu dia não aproveitei nada.","-1","3"
"466","Foi perfeito, minha irmã e meu esposo fizeram tudo, 2 tipos de tortas, tudo lindo.","1","3"
"467","Obrigado meu Deus pela vida de meu esposo!","1","2"
"468","Daquele jeito, vc beijando gostoso e fazendo tudo o que se tem direito em quatro paredes.","1","3"
"469","Hoje eu e meu namorado nos divertimos tanto.","1","3"
"470","Estávamos no ponto de ônibus, brincamos como nos filmes, ele corria atrás de mim, me pegava pela cintura, fazia cócegas, me pegava no colo, me levantava tirando meus pés do chão.","1","3"
"471","Foi tão bom por um momento esquecer todos os meus problemas.","1","2"
"472","Fui sábado no salão pra fazer progressiva, finalmente cabelo bom e não cabelo ruim, não tava aguentando aquela Palha.","1","2"
"473","Sempre de noite e tenho medo, pavor e nunca durmo no escuro aqui tem uma luz pequena que fica acesa, na minha noite de núpcias quero fazer na claridade.","-1","3"
"474","Hoje fui dormir 9h da manhã porque eu tinha ido dormir na casa do meu namorado sem meus pais saberem.","0","2"
"475","Eu tive que voltar cedinho pra casa como se eu tivesse ido pra uma balada mas acabo que nem deu nada.","0","2"
"476","Eu tive que voltar cedinho pra casa como se eu tivesse ido pra uma balada mas acabo que nem deu nada.","0","2"
"477","Aproveitei que já tinha acordado e liguei pro meu namorado pois a gente ia se ver de novo.","0","3"
"478","Acabei conhecendo uma pessoa que eu a amo e ela me ama também.","1","3"
"479","Estou pensando seriamente em fugir de casa e dar um tempo, e em sequencia conviver com meu amado!","-1","2"
"480","Eu achei que nunca iria amar ninguém na minha vida e isso acontece agora depois de velha.","1","2"
"481","Meu Deus estou muito ansiosa eu imagino toda hora eu e meu amado juntos.","1","2"
"482","Meu marido em 10 anos não consegue colocar nada pra dentro de casa as contas estão atrasadas a geladeira vazia, ele é preguiçoso!","-1","3"
"483","Gravei um filme na TV, e agora apeteceu-me ir vê-lo.","0","2"
"484"," A história fala de três amigas gordinhas, que um dia , se cansam de ser como são, se cansam de ver os olhares de gozo das outras pessoas, se cansam de não poder fazer o que as outras mulheres fazem, se cansam de ser umas ""badochas"".","-1","2"
"485","Então, resolvem fazer um pacto, o pacto da cinderela, onde prometem umas ás outras que vão fazer tudo para emagrecer.","0","2"
"486","E conseguem, emagrecem e tornam-se mulheres com um peso perfeitamente normal, e muito mais bonitas!","1","3"
"487","Mas isso, a partir de hoje vai mudar, porque a partir de hoje eu vou empenhar-me ao máximo, e vou conseguir fazer uma dieta saudável para emagrecer.","1","3"
"488","E vou provar a todos que, tal como todas as outras raparigas, eu também consigo ter um corpo atlético e ser muito magrinha e perfeitinha.","1","2"
"489","Porque eu vou conseguir emagrecer, e vou provar a todos que eu não sou uma miuda gorda qualquer.","1","2"
"490","Já saímos, e esta é terceira vez ao qual vou relatar.","0","2"
"491","Já haviamos marcado por celular no domingo. ","0","3"
"492","Segunda haveria um sexo bem gostoso na cama.","1","3"
"493","Bom, trabalhamos na mesma empresa, porém, em setores diferentes, ela loira, cabelo longo, uma delicia.","1","2"
"494","Marcamos e lá estava ela me esperando no estacionamento.","0","3"
"495","Saímos e fomos no ""horario de trabalho"" para um motel chamado Beira Rio, proxímo de nosso trabalho. ","0","3"
"496","Chegando lá fomos para uma suite stand, super confortavel e lá começou, beijos gostosos por todo o meu pescoço e logo vi que ela estava super fogosa.","1","3"
"497","Tirei a minha calça e eu fiquei só de cueca box cinza e uma regata preta, ela foi ao banheiro e quando voltou veio com uma calcinha fiu dental vermelhinha matadora.","1","3"
"498","Sentou em cima de mim e se esfregava em mim gostoso.","1","3"
"500","No entanto, estar sozinho é absolutamente o oposto de estar com alguém.","0","3"
"501","Estar sozinho é fechar as mãos no nada quando se atravessa a rua correndo e não se tem uma mão para segurar.","-1","3"
"502","Estar sozinho é triste, enche o saco dos outros e deve fazer mal para a saúde.","-1","3"
"503","Descobri com minha mãe que meu padrasto estava traindo ela.","-1","3"
"504","Descobri também que ele estava traindo minha mãe com minha tia.","-1","3"
"505","E ainda por cima ele bateu na minha mãe.","-1","3"
"506","Ele me ameaçou disse que iria me matar.","-1","3"
"507","u ainda não consegui parar de me cortar, eu sei que isso é um problema e tal mas pô tá difícil.","-1","3"
"508","Ás vezes me vêem na cabeça que ninguém gosta de mim, minha mãe é um porre o único que se salva e que eu ainda não fiz nenhum bobeira porque ele não deixa é o Vinny mesmo.","-1","3"
"509","As vezes me sinto triste, tenho 12 anos e sou bv, a maioria das minhas amigas, nao são bvl, e o pior é q eu me acho feia.","-1","3"
"510","Eu nunca amei ninguém como eu te amei.","1","2"
"511","Estamos vivendo em um mundo onde a aparência física vale mais do que a aparência interior.","-1","2"
"512","Antes de fazer a prova de história, nós rezavámos essa oração e eu rezo até hoje já faz 3 anos que eu não vejo a professora que nós ensinou essa oração mas eu gosto muito dela.","1","3"
"513","Amizades verdadeiras é disso que o mundo precisa.","1","4"
"514","Hoje foi um dia de tantas surpresas e alegria não sei bem como dizer é que ainda não estou acreditando que estou acorda pensando nele às 5hrs da manha.","1","2"
"515","Ele disse que me amava que sente minha falta que quando terminasse a faculdade iria vim me busca.","1","2"
"516","Vim pra cá depois que a luz voltou, fiquei olhando a foto dele que tenho.","0","2"
"517","E não sei o que estou sentindo agora mas me sinto calma feliz mas sei la...","1","2"
"518","Ele me completa quando você sente que falta algo em você mas você nunca soube o que era e ai você acha alguém que te entede e todo meio oposto que você e ai você se sente completa.","1","2"
"519","Olha eu não sou muito alta, mas o suficiente para a minha idade e sou abaixo do peso ideal.","0","3"
"520","Sempre quando se faz aqueles rastreios na escola, sou sempre alertada porque estou abaixo e eu não gosto disso!","-1","3"
"521","Quando tento alertar as pessaoas mais proximas elas dizem que a tu es magra deves engordar e tal, mas quando tento brincar com a situação para as alertar elas dizer oh mas tu também não és muito alta.","-1","2"
"522","Depois os rapazes também gostam de rapariags que tenham algum corpo. Não aquelas que só parecem que têm ossos.","-1","2"
"523","Não tenho irmãos e por várias razões aprendi que as minhas melhores amigas não sabem guardar segredos.","-1","3"
"524","Aparento um ar muito alegre, porque aprendi que chorar não resolve nada e isso acabou por fazer com que todos me confiassem coisas, porque sabem que sou muito positiva e de segurança.","-1","2"
"525","Quem já namoro e nunca teve uma saudades do ex, que atire a primeira pedra.","0","3"
"526","Quando estamos apaixonadas, dentro de nós a uma confusão de sentimentos que ficamos perdidos.","0","2"
"527","Namorei com um menino chamado Luan, ele é 3 meses mais novo que eu, e talvez meu erro já tenha sido começar assim, pois a mulher amadurece primeiro que o homem.","-1","3"
"528","Mas tivemos um namoro perfeito, era de dar inveja a todos.","1","3"
"529","Os amigos dele começaram a me odiar porque ele só queria ficar comigo.","-1","3"
"530","Apenas nos importávamos com a nossa opinião, e namoramos durante 9 meses.","1","2"
"531","Num certo dia, brigamos e eu não aguentei e terminei","-1","3"
"532","Depois disso ficávamos de vez em quando, escondidos, para ninguém mais atrapalhar.","0","2"
"533","Só que eu não aguentei isso, ser tratada como amiga na frente dos outros pra depois quando estávamos a sós ter qualquer tipo de toque.","-1","3"
"534","Presta atenção rapaz, ela da risada das suas piadas mais idiotas.","1","2"
"535","Ela se interessa por todos os seus assuntos sem pé e sem cabeça.","1","2"
"536","Então, ela está ali para aturar você falando sobre coisas banais, ela só quer ver a sua boca se mexer e o som da sua voz sair.","1","2"
"537","Ela não se importa de ouvir as suas reclamações amorosas, por mais que doa muito, ela sempre estará ali, para te amparar.","-1","2"
"538","Ela só se importa em te ver bem.","1","3"
"539","Quando ela te encher a paciência, não brigue, ela só gosta de te ver um pouco irritado, por que sabe que depois você vai abrir um sorriso, e ela ama esse sorriso.","1","2"
"541","Vejo que sou rodeada de pessoas falsas, homens safados mentirosos quando penso que encontrei alguém diferente, é engano, só mas um falso e mentiroso.","-1","3"
"543","Vou aprender a viver sem você, e se Deus quiser eu também vou ser feliz.","1","3"
"544","Sempre vou lembrar com carinho de tudo o que vivi com você.","1","3"
"545","Zootecnistas são profissionais responsáveis pelo estudo e controle da reprodução, aprimoramento genético e nutrição de animais criados com fins comerciais, que visam a aumentar a produção e melhorar a qualidade dos produtos de origem animal.","0","3"
"546","Realizam experiências com alimentação e pesquisam formas de garantir as condições de higiene e de prevenir e combater doenças e parasitas, para melhorar a saúde dos rebanhos e a qualidade dos produtos derivados.","0","2"
"547","Trabalham também como administradores rurais e planejadores de fazendas e instalações rurais.","0","3"
"548","Ovos sem colesterol e carne de porco light são exemplos do que pode fazer a pesquisa genética em busca de alimentos mais saudáveis.","0","2"
"549","Muitas vezes confundido com o veterinário, o zootecnista é, na verdade, o profissional voltado para o desenvolvimento da produção.","0","3"
"550","Você viajou, está longe de mim.","-1","2"
"551","Não paro de pensar em você.","-1","2"
"552","Pois, não sei se vou aguentar de saudades.","-1","3"
"553","Ah! Meu bem, você é a minha metade.","1","2"
"554","Eu mato o tempo, escrevendo nesse diario online.","0","2"
"555","Estou ansiosa a te esperar.","0","2"
"556","Só você me faz sorrir.","1","2"
"557","Quero logo o seu abraço forte.","1","2"
"558","Será que sou só eu, que nunca tive um namoradinho bonitinho e perfeitinho nem que fosse só por um mês ?","-1","3"
"559","Na minha vida amorosa tudo é uma GRANDE merda.","-1","3"
"560","Quando o cara tá interessado em mim as vezes eu não tô interessada no cara ou todo mundo ta interessando e não da certo, acontece alguma coisa e pronto.","-1","2"
"561","Eu sei que devo esperar, mais esperei demais.","-1","2"
"562","Este é o primeiro registro que faço aqui, e no momento não há muito o que falar da minha vida pessoal, então, vou reproduzir algo que escrevi em mensagem.","0","3"
"563","Fica aí que eu fico aqui com os meus seios, de biquinhos durinhos e salientes, loucos para serem lambidos de cima a baixo, de um lado para o outro, serem mordidos de leve e sugados por inteiro.","1","2"
"564","Bicos que podem ser macios como os seios, que estão inchados e orgulhosos de serem tão fofos.","1","2"
"565","Estes seios que não cabem dentro de uma mão, esparramam-se entre os dedos, que torce para que os aperte com firmeza, dedos que entram pelo sutiã, aparecendo pelo decote malicioso da blusa vermelha, e por dentro do sutiã aperta-os com doçura, delicadamente, apalpando e puxando para fora aquilo tudo que por dentro queima e palpita forte.","1","2"
"566"," Boca macia, gulosa, quente, que vai tentar engolir ele todo e não vai conseguir, vai lambe-lo completamente para compensar o fato de não pode-lo tocar por inteiro com a boca.","1","2"
"567","As mãos envolvendo-os enquanto a boca não para de lambê-los como se fosse sorvete, porque quase derretem na boca.","1","2"
"568","E aqueles bicos ficam cada vez mais duros, provocando uma excitação impaciente, meio nervosa, de molhar-se de tão ansiosa.","1","3"
"569","Meu coração acelera, minhas mãos ficam geladas e meia tremulas, me dá um frio na barriga, e uma sensação estranha quando ele tá por perto, e principalmente quando estamos a sós, ou até mesmo na multidão, quando ele me abraça e diz: ""você está linda hoje"".","1","3"
"570","Nesse momento eu fico sem jeito, e a timidez toma conta de mim e quando me dou conta, já estou em seus braços.","1","3"
"571","Já esqueço totalmente de onde estou, e deixo de me importar com as pessoas ao redor, quando estou com ele, é como se só existisse nós dois ali.","1","3"
"572","Acho que viver um romance é muito mais legal que apenas um lance.","1","2"
"573","Romance é por tempo indeterminado, enquanto o lance tem tempos contados.","0","3"
"574","Estou gostando de amar, e de ser amada, melhor coisa que tem é ser correspondida em relação a sentimentos bons.","1","3"
"575","Que seja eterno enquanto dure, e que dure para sempre.","1","3"
"576","POR VOCÊ, ESTOU COMPLETAMENTE APAIXONADA, TE DESEJO TODOS OS BONS SENTIMENTOS, TODAS AS BOAS COMPANHIAS","1","2"
"577","QUE O AMOR AO PRÓXIMO E A VONTADE DO CONHECIMENTO SEJA A SUA ""MARQUINHA"" NESTE LINDO ESPIRITO ILUMINADO.","1","2"
"578","QUE VOCÊ TRAGA CONSIGO,O AMOR , A SABEDORIA , A PAZ , A CALMA E O ESPIRITO DE JUSTIÇA.","1","3"
"579","QUE VOCÊ ME ENSINE A SER MAIS HUMANA E O VERDADEIRO SENTIDO DO AMOR, DESDE JÁ ME PERDOE-ME PELOS MEUS EXCESSOS PARA CONTIGO, MAS QUE ESSA LINDA OPORTUNIDADE, SEJA APROVEITADA E QUE DEUS NOS AJUDE DIARIAMENTE A SERMOS ""MÃE E FILHO"" QUE VENHA MEU FILHO AMADO.","1","3"
"581","Eu lembro de tantos momentos , tantas coisas boas que agente fez junta, voce foi um anjo pra mim.","1","3"
"582","Eu nem lembro direito como te conheci mais sei que foi o melhor dia da minha vida, você pra mim e mais que uma amiga, é uma irmã de família diferente.","1","3"
"583","Você não sabe o quanto fiquei mal por tu ter mudado de escola.","-1","3"
"584","Eu quero que você se de bem na vida e que ame alguém que tbm te ame muito.","1","3"
"585","Agente está começando a se afastar e você nem notou.","-1","3"
"586","Mas saiba que eu sinto muito a sua falta, sinto falta do teu sorriso.","-1","3"
"587","Cara, eu não aguento mais o Douglas, garoto chato!","-1","3"
"588","Tipo, ele tinha dado uma sumida, agora voltou de novo a me perturbar.","-1","3"
"589","Eu não trato ele mal, mas cara ele só fala merda, eu já disse que não quero mais ficar com ele, mas ele insisti de uma forma que sufoca.","-1","3"
